2025-11-26 09:04:00,578 [pool-55-IoTDB-Compaction_Schedule-root.test-13-1] INFO  o.a.i.d.e.c.c.r.RewriteCrossSpaceCompactionSelector:145 - Selected merge candidates, 1 seqFiles, 27 unseqFiles, total memory cost 23276179, time consumption 4ms 
2025-11-26 09:04:00,578 [pool-55-IoTDB-Compaction_Schedule-root.test-13-1] INFO  o.a.i.d.e.c.c.r.RewriteCrossSpaceCompactionSelector:404 - root.test-13 [Compaction] submit a task with 1 sequence file and 27 unseq files 
2025-11-26 09:04:00,579 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:127 - root.test-13 [Compaction] CrossSpaceCompaction task starts with 1 seq files and 27 unsequence files. Sequence files : [file is ./../data/datanode/data/sequence/root.test/13/0/1764165820832-1-0-0.tsfile, status: COMPACTING], unsequence files : [file is ./../data/datanode/data/unsequence/root.test/13/0/1764165821211-2-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165821572-3-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165821941-4-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165822274-5-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165822607-6-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165822936-7-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165823278-8-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165823651-9-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165823991-10-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165824335-11-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165824675-12-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165825019-13-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165825377-14-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165825720-15-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165826087-16-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165826423-17-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165826741-18-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165827075-19-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165827415-20-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165827757-21-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165828094-22-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165828455-23-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165828796-24-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165829135-25-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165829470-26-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165829805-27-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/13/0/1764165830134-28-0-0.tsfile, status: COMPACTING] . Sequence files size is 0.34987735748291016 MB, unsequence file size is 2.116546630859375 MB, total size is 2.466423988342285 MB 
2025-11-26 09:04:00,605 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.CompactionUtils:248 - [Compaction] target file ./../data/datanode/data/sequence/root.test/13/0/1764165820832-1-0-1.cross has been deleted after compaction. 
2025-11-26 09:04:00,609 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/sequence/root.test/13/0/1764165820832-1-0-0.tsfile. 
2025-11-26 09:04:00,609 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165821211-2-0-0.tsfile. 
2025-11-26 09:04:00,609 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165821572-3-0-0.tsfile. 
2025-11-26 09:04:00,609 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165821941-4-0-0.tsfile. 
2025-11-26 09:04:00,610 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165822274-5-0-0.tsfile. 
2025-11-26 09:04:00,610 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165822607-6-0-0.tsfile. 
